Price,Close,High,Low,Open,Volume
Ticker,2303.TW,2303.TW,2303.TW,2303.TW,2303.TW
Date,,,,,
2000-01-04,24.083698272705078,24.28693512711859,23.372364123804875,23.778841959394228,332630460
2000-01-05,23.98208236694336,24.08369976877195,23.372365575684043,23.57560450610381,292754299
2000-01-06,23.47399139404297,23.98208674956328,23.372369846880904,23.98208674956328,248928848
2000-01-07,22.762651443481445,23.067507756073077,22.15293675491702,22.864268838757884,269228882
2000-01-10,23.37236785888672,23.575606809160522,21.74646657360376,21.74646657360376,380487972
2000-01-11,22.559415817260742,23.982084319251662,22.356178933677366,23.778845372286828,286306727
2000-01-12,23.169126510620117,23.169126510620117,22.457796448428585,22.559413849666644,181892693
2000-01-13,22.559415817260742,23.169128531392325,22.559415817260742,22.96589371119041,162467818922
2000-01-14,22.86427116394043,23.270749039907592,22.559414820346426,22.86427116394043,201569289
2000-01-17,23.37236785888672,23.677228347678916,23.270750447131313,23.575606809160522,150538291
2000-01-18,22.86427116394043,23.372366445518015,22.762653758330007,23.372366445518015,118179571
2000-01-19,22.559415817260742,23.169128531392325,22.559415817260742,22.864272174326533,131704223
2000-01-20,22.559415817260742,22.661037354124616,22.05132257661157,22.559415817260742,161466136
2000-01-21,23.0675106048584,23.372366955099096,22.864271662443652,22.96589319703244,146733969027
2000-01-24,23.778844833374023,23.982083775732743,23.37236694865658,23.37236694865658,280150047
2000-01-25,23.88046646118164,23.98208386937638,23.473988574877012,23.778844926224064,165332179
2000-01-26,25.404743194580078,25.50636471769754,24.388556850742013,24.388556850742013,509931527
2000-01-27,25.404743194580078,26.014457889616573,25.099886878752425,26.014457889616573,294787896
2000-01-28,24.490182876586914,24.998278290922308,24.388565444425364,24.998278290922308,220776993
2000-01-31,24.896652221679688,24.896652221679688,24.083698602741652,24.185318063031556,123849502
2000-02-01,24.998271942138672,25.30313241472588,24.591794063197575,25.30313241472588,138152648
2000-02-02,24.998271942138672,24.998271942138672,24.998271942138672,24.998271942138672,0
2000-02-03,24.998271942138672,24.998271942138672,24.998271942138672,24.998271942138672,0
2000-02-04,24.998271942138672,24.998271942138672,24.998271942138672,24.998271942138672,0
2000-02-07,24.998271942138672,24.998271942138672,24.998271942138672,24.998271942138672,0
2000-02-08,24.998271942138672,24.998271942138672,24.998271942138672,24.998271942138672,0
2000-02-09,25.30313491821289,25.811226127015555,25.099891831870746,25.811226127015555,205640473
2000-02-10,24.7950382232666,25.201516187791686,24.38856438550515,25.201516187791686,142264579
2000-02-11,24.896652221679688,25.404743332985635,24.69341330109988,24.998269618588402,248857310
2000-02-14,24.896652221679688,25.60798431694663,24.795030698008595,25.099887015497114,231418814
2000-02-15,24.896652221679688,25.099887015497114,24.59179177742879,24.896652221679688,132398164
2000-02-16,24.7950382232666,25.201516187791686,24.591799241004058,24.998277205529142,96313793
2000-02-17,24.490182876586914,24.693421867673834,24.185326453338444,24.591800308748468,169811146
2000-02-18,23.98208236694336,24.79503189847857,23.88046496511476,24.693414496649975,168258311
2000-02-21,22.559415817260742,23.778845372286828,22.559415817260742,23.778845372286828,204879305
2000-02-22,22.762651443481445,23.067507756073077,22.051319359640583,22.15293675491702,220926964
2000-02-23,22.35618019104004,22.76265604444938,22.35618019104004,22.76265604444938,94785922
2000-02-24,22.66103744506836,22.76265485557713,22.356179023397644,22.55941590779665,96072827
2000-02-25,22.86427116394043,22.86427116394043,22.457797414736003,22.762653758330007,131295083
2000-02-28,22.86427116394043,22.86427116394043,22.86427116394043,22.86427116394043,0
2000-02-29,22.86427116394043,23.270749039907592,22.86427116394043,23.169127507534434,93814074
2000-03-01,23.169126510620117,23.372365439858797,23.06750910938206,23.270748038620738,103782874
2000-03-02,22.66103744506836,23.37236757215563,22.55941590779665,23.37236757215563,77321238
2000-03-03,22.66103744506836,22.76265485557713,22.457798497287882,22.55941590779665,54058051
2000-03-06,22.457796096801758,22.864269822152302,22.356176633773497,22.864269822152302,79299876
2000-03-07,22.152936935424805,22.559412709986102,21.94970214321592,22.254558458291598,89830876
2000-03-08,22.05132484436035,22.35618123277744,21.949707423809098,22.152942264911598,83254277
2000-03-09,22.66103744506836,22.66103744506836,22.152940075617167,22.152940075617167,89730328
2000-03-10,21.7464656829834,22.96589314454043,21.7464656829834,22.96589314454043,121241490
2000-03-13,20.32379913330078,20.831892357759116,20.32379913330078,20.73027701427768,197750221
2000-03-14,20.62865447998047,20.730276008676547,19.71408548229129,19.917320286158272,192705540
2000-03-15,20.120559692382812,20.730276498683555,19.91732075694923,20.527037563249976,168651829
2000-03-16,19.612464904785156,20.12056019262003,18.799511206220526,18.799511206220526,249527376
2000-03-17,19.917322158813477,19.917322158813477,19.409226847849,19.612465797587387,322737936
2000-03-20,19.307607650756836,19.307607650756836,19.307607650756836,19.307607650756836,19713548
2000-03-21,20.62865447998047,20.62865447998047,18.697892892524738,18.697892892524738,307675855
2000-03-22,20.831892013549805,21.339987292994177,20.32379879748679,20.62865513980087,233479025
2000-03-23,22.254560470581055,22.254560470581055,21.339987315894643,21.543226253243038,250847711
2000-03-24,22.05132484436035,22.457800716710363,21.949707423809098,22.457800716710363,178769243
2000-03-27,23.575607299804688,23.575607299804688,22.35617976292821,22.35617976292821,197371979
2000-03-28,24.083698272705078,24.38855664939709,23.778841959394228,24.38855664939709,277777118920
2000-03-29,23.88046646118164,24.185320749147273,23.677227518029326,24.185320749147273,153859273
2000-03-30,24.591800689697266,25.201517672403078,23.98208989713727,23.98208989713727,344904162
2000-03-31,23.98208236694336,24.591792968058797,23.88046496511476,24.38855816440161,164745578225
2000-04-03,23.98208236694336,23.982082366943356,23.982082366943356,23.982082366943356,0
2000-04-04,23.98208236694336,23.982082366943356,23.982082366943356,23.982082366943356,0
2000-04-05,24.998271942138672,25.30313241472588,24.286937717373135,24.286937717373135,227783546
2000-04-06,23.778844833374023,25.3031327743016,23.77884483337402,24.998272297382105,219765704
2000-04-07,23.575607299804688,24.185322099933693,23.372368345301172,23.982085208811714,161019549
2000-04-10,24.286937713623047,24.99827193827875,23.473988146010527,23.473988146010527,292980520
2000-04-11,23.778844833374023,24.18532065471005,23.677227425576074,24.08370118353069,132788196
2000-04-12,22.965890884399414,23.778842445432474,22.965890884399414,23.575603523483608,145425077
2000-04-13,22.152936935424805,22.356175854396042,21.746463224244682,21.94970214321592,219826704
2000-04-14,20.831892013549805,21.64484363530826,20.730276671747376,20.933509418733593,238392897
2000-04-17,19.815706253051758,19.815706253051758,19.104374001678735,19.104374001678735,181554560
2000-04-18,20.831892013549805,21.0351309506801,20.32379879748679,20.730276671747376,182132143
2000-04-19,20.222183227539062,21.33998922967516,20.120561686370035,21.33998922967516,132531715
2000-04-20,20.527036666870117,20.628654066768114,19.714085087398654,20.222180340413633,92166119
2000-04-21,19.714088439941406,20.1205622354201,19.612466895999333,19.612466895999333,130066568
2000-04-24,18.901132583618164,19.71408627546334,18.901132583618164,19.71408627546334,103420654
2000-04-25,19.917322158813477,19.917322158813477,18.596277239039914,18.69789465052762,166989715
2000-04-26,19.00275421142578,20.222181660219206,18.79951114484008,20.120560126926353,135289884
2000-04-27,19.714088439941406,19.714088439941406,19.002756202781296,19.510845352057256,144450010
2000-04-28,21.035133361816406,21.035133361816406,19.815705789402756,19.917323206234364,256423426
2000-05-01,21.035133361816406,21.035133361816406,21.035133361816406,21.035133361816406,0
2000-05-02,21.7464656829834,22.051322032527306,21.54322674103319,21.94970462493361,206859407
2000-05-03,20.73027801513672,21.644845037964515,20.73027801513672,21.543227626195588,156718656
2000-05-04,20.32379913330078,21.339987645598843,20.0189427859495,20.933509764621945,147635366
2000-05-05,21.543228149414062,21.543228149414062,19.91732269766362,20.120561652900506,166880357
2000-05-08,21.644840240478516,21.94970066174026,21.33998394597884,21.441601335224707,186385049
2000-05-09,21.644840240478516,21.644840240478512,21.644840240478512,21.644840240478512,0
2000-05-10,25.75432014465332,26.632307581082287,25.75432014465332,26.1933148945586,272766688
2000-05-11,25.16899299621582,25.315325946366695,24.72999827252612,25.022660046064942,128542577
2000-05-12,26.339645385742188,26.339645385742188,25.315325086390146,25.75431773178554,137950184
2000-05-15,25.607982635498047,26.632302848805704,25.461651765991586,26.632302848805704,93891704
2000-05-16,27.071298599243164,27.21763153796084,25.75431659445323,26.193311283843645,164745727
2000-05-17,28.095617294311523,28.68094282655811,27.65662262928128,27.80295143311644,231459124
2000-05-18,27.94928741455078,27.94928741455078,27.363959755030887,27.65662564817225,116993148
2000-05-19,27.656625747680664,27.802954568015007,27.36395985348629,27.51029280058348,65075344
2000-05-22,26.485973358154297,27.363960752681468,26.485973358154297,27.071301039014397,88601490
2000-05-23,25.900653839111328,26.632308337429517,25.754320876066046,26.485975374384232,68995404
2000-05-24,25.461652755737305,25.60798363093194,25.0226580667721,25.168991005348037,78865786
2000-05-25,25.022659301757812,25.900650786402533,24.876330482722466,25.754317840604376,73734944
2000-05-26,25.315322875976562,25.4616516816169,24.729995273127937,24.8763282055307,76133555
2000-05-29,25.315322875976562,25.900648415443975,25.1689899435738,25.315322875976562,58958664
2000-05-30,25.315322875976562,25.315322875976562,25.315322875976562,25.315322875976562,0
2000-05-31,27.36395835876465,27.94928598841777,27.071298670700706,27.94928598841777,198036592
2000-06-01,26.632305145263672,27.363959555885273,26.632305145263672,27.217632800523752,63749675
2000-06-02,26.778640747070312,27.51029523026821,26.778640747070312,27.217635500370655,110559813
2000-06-05,26.92496681213379,27.07129975711027,26.632305048943607,26.924966812133786,56553474842
2000-06-06,26.92496681213379,26.924966812133786,26.924966812133786,26.924966812133786,0
2000-06-07,27.510286331176758,27.510286331176758,26.63229917197101,26.92496087057928,121034714287
2000-06-08,27.36395835876465,28.095618927521706,27.21763160980464,27.802953049313835,142517212
2000-06-09,27.656625747680664,27.802954568015007,27.51029280058348,27.802954568015007,104072826
2000-06-12,27.217632293701172,27.949286690698553,27.217632293701172,27.802953747917716,65053942
2000-06-13,26.92496681213379,27.217632702086753,26.77863799392009,26.924966812133786,63218332335
2000-06-14,26.92496681213379,27.36395945691906,26.77863799392009,27.217632702086753,86123795335
2000-06-15,26.485973358154297,26.924968087108628,26.339646596393,26.77863926196584,77502341
2000-06-16,26.193315505981445,26.485975240447118,26.04698254367615,26.485975240447118,74023227
2000-06-19,25.75432014465332,26.339647853448085,25.607987185763836,26.1933148945586,56947143
2000-06-20,25.461652755737305,26.193311258473088,25.461652755737305,26.193311258473088,46836049
2000-06-21,25.461652755737305,25.900649508083816,25.461652755737305,25.75431656950788,68767075
2000-06-22,26.193315505981445,26.339648468286736,25.16899508675258,25.315328049057875,88438051
2000-06-23,25.607982635498047,26.193310240286326,25.607982635498043,25.90064850127341,54476304
2000-06-26,25.022659301757812,25.46165401238947,24.876330482722466,25.46165401238947,68591403
2000-06-27,25.022659301757812,25.315325193354123,24.876330482722466,25.16899224755597,48848735
2000-06-28,25.461652755737305,25.60798363093194,25.0226580667721,25.0226580667721,72286370
2000-06-29,24.729997634887695,25.75431794262542,24.43733793227628,25.75431794262542,88622171
2000-06-30,25.022659301757812,25.315325193354123,24.437337835472213,24.876330482722466,96281055
2000-07-03,24.583667755126953,25.168993374380598,23.998340072491818,25.022660422031063,66417868
2000-07-04,23.998342514038086,24.87633412731601,23.99834251403809,24.58367025622337,63559477
2000-07-05,25.16899299621582,25.46165476975464,23.70568000175878,24.291005612217887,118081376
2000-07-06,24.29100227355957,24.7299948735308,24.29100227355957,24.583664006873725,61066181
2000-07-07,23.559343338012695,24.437334710378167,23.559343338012695,24.144668856208536,84751403
2000-07-10,23.413015365600586,23.705681281704305,22.827693850301028,23.559348323652447,85542807
2000-07-11,23.413015365600586,23.852014239756166,23.12035357626002,23.413015365600586,55118668
2000-07-12,23.413015365600586,23.705681281704305,23.413015365600586,23.559348323652447,45241873
2000-07-13,23.998342514038086,24.291008448512436,23.705682769708858,23.705682769708858,97722181
2000-07-14,24.437335968017578,24.583664775870755,23.998337164170565,24.144670098786236,111560104
2000-07-17,24.29100227355957,24.87632780356906,24.144669343521315,24.87632780356906,64027648
2000-07-18,23.852012634277344,24.43733823694179,23.70567968607515,24.43733823694179,42788685
2000-07-19,23.852012634277344,24.43733823694179,23.70567968607515,24.43733823694179,42788685
2000-07-20,22.827693939208984,23.705681374031794,22.827693939208984,23.559348415410007,76273538
2000-07-21,22.535024642944336,23.120350199519923,21.9497032131313,22.827690516304042,104710478
2000-07-24,21.949705123901367,22.388697782012375,21.949705123901367,22.242364832593918,64678920
2000-07-25,21.364376068115234,22.242363390806076,21.364376068115234,21.65703782121841,71126283
2000-07-26,21.803369522094727,22.242362126802117,21.36437485400613,21.36437485400613,78795369
2000-07-27,21.803369522094727,21.803369522094723,21.07171518091574,21.803369522094723,70315841
2000-07-28,22.388694763183594,22.388694763183594,21.218043705971965,21.364374572278123,75142542
2000-07-31,21.949705123901367,22.242364832593918,21.80337217448291,22.242364832593918,30183169
2000-08-01,21.657039642333984,22.388698213378888,21.657039642333984,22.24236526114101,37343367
2000-08-02,21.510709762573242,21.949704471007816,21.510709762573242,21.657038580876243,57964991
