Price,Close,High,Low,Open,Volume
Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Date,,,,,
2000-01-04,33.92786407470703,33.92786407470703,33.356050567230085,33.92786407470703,200662336736
2000-01-05,34.690216064453125,34.690216064453125,33.546589224808905,33.92785887381306,402466805912
2000-01-06,33.92786407470703,34.69022138221091,33.92786407470703,34.499677582183985,197545715802
2000-01-07,32.97477340698242,33.35604302825974,32.40296002874395,32.78422965002127,235270344752
2000-01-10,34.118404388427734,34.30894816898441,33.35604715882348,33.92786060787106,276171685539
2000-01-11,33.54658508300781,34.88075552874775,33.35604133571518,34.49966803416249,277769544650
2000-01-12,34.499671936035156,34.499671936035156,33.54658887708789,33.7371326459308,216246806621
2000-01-13,33.92786407470703,34.499677582183985,33.92786407470703,34.499677582183985,147490954216
2000-01-14,34.690216064453125,35.26202948427524,34.11840264463102,34.30894641544897,288318964353
2000-01-17,35.64329528808594,36.21510870584309,35.64329528808594,36.21510870584309,155256940719
2000-01-18,35.07147979736328,35.64328940425178,34.88075395135,35.64328940425178,131648031590
2000-01-19,35.07147979736328,35.64328940425178,34.88075395135,35.07147979736328,134848688061
2000-01-20,34.690216064453125,35.071485713457285,34.49967229363517,35.071485713457285,125758120596
2000-01-21,35.45256423950195,35.45256423950195,34.690210879288166,34.690210879288166,113397441219
2000-01-24,35.833839416503906,36.405652839978394,35.64329564446888,35.833839416503906,175113122879
2000-01-25,36.786930084228516,36.786930084228516,36.2151165427319,36.786930084228516,223692148326
2000-01-26,39.264713287353516,39.264713287353516,37.93054648520344,37.93054648520344,357880999032
2000-01-27,39.6459846496582,40.2177980552099,38.88362747804385,39.6459846496582,287927232252
2000-01-28,38.883628845214844,38.883628845214844,38.31163331218776,38.31163331218776,197904810671
2000-01-31,38.69289779663086,38.88362365128682,37.549274814554686,37.73981856186486,168059342623
2000-02-01,38.50236129760742,39.07417475453084,38.31163540704624,39.07417475453084,153081850577
2000-02-02,38.50236129760742,38.50236129760742,38.50236129760742,38.50236129760742,0
2000-02-03,38.50236129760742,38.50236129760742,38.50236129760742,38.50236129760742,0
2000-02-04,38.50236129760742,38.50236129760742,38.50236129760742,38.50236129760742,0
2000-02-07,38.50236129760742,38.50236129760742,38.50236129760742,38.50236129760742,0
2000-02-08,38.50236129760742,38.50236129760742,38.50236129760742,38.50236129760742,0
2000-02-09,40.217811584472656,40.78962518238231,39.45545415640144,40.78962518238231,252580321587
2000-02-10,40.78960418701172,40.980147919095934,39.455433847759764,39.83652131192819,177540543615
2000-02-11,41.742698669433594,42.31450841554372,40.98015931439595,41.36142899191477,215027859365
2000-02-14,40.78960418701172,41.551957506203664,40.78960418701172,41.551957506203664,140301270822
2000-02-15,40.98015213012695,41.36142174080505,40.40833876778479,40.78960837846288,105105248690
2000-02-16,40.59907913208008,41.17071059130539,40.59907913208008,40.98016677156362,79352313450
2000-02-17,40.217811584472656,40.59908135222075,40.02726775431109,40.217811584472656,116400258474
2000-02-18,39.6459846496582,40.789611460761584,39.45544088359554,40.40834182127256,121805090619
2000-02-21,37.16801071166992,38.69290352132317,37.16801071166992,38.69290352132317,153903007581
2000-02-22,37.16801071166992,37.73982414554717,36.215109726789656,36.596197277792676,168143612807
2000-02-23,36.97746658325195,37.16801035693489,36.78692280956901,37.16801035693489,73892584628
2000-02-24,37.16801071166992,37.549280370045665,36.97746693616841,37.16801071166992,83371097848
2000-02-25,37.930545806884766,38.121089561179424,37.16800657500122,37.16800657500122,165796729239
2000-02-28,37.930545806884766,37.930545806884766,37.930545806884766,37.930545806884766,0
2000-02-29,38.3116340637207,38.6929037240945,38.121094003697664,38.121094003697664,98749286567
2000-03-01,39.264713287353516,39.264713287353516,38.88362577194915,39.07416952965133,90504908649
2000-03-02,38.69289779663086,39.6459807478733,38.69289779663086,39.45543700056312,68745687934
2000-03-03,38.69289779663086,38.88362365128682,38.50235404932069,38.50235404932069,58129351241
2000-03-06,38.12110137939453,39.07418094456766,37.93055756602793,38.88363713120105,72312707991
2000-03-07,37.930545806884766,38.3116295989975,37.549276190943,37.73981994523765,83737461434
2000-03-08,37.73982238769531,37.930548261685885,37.35873485444266,37.73982238769531,64819045052
2000-03-09,38.12110137939453,38.12110137939453,37.73983164525241,37.73983164525241,71897783191
2000-03-10,37.16801071166992,38.50235974582166,36.97746693616841,38.311633862947424,99978344966
2000-03-13,34.690216064453125,36.2151088366246,34.690216064453125,36.2151088366246,232179364310
2000-03-14,35.45256423950195,35.643290089180255,34.30894128727259,34.690210879288166,145477589021
2000-03-15,34.880760192871094,35.83383955499149,34.690216420099674,35.262029845784056,154204016711
2000-03-16,35.07147979736328,35.4525635582385,32.784226503904165,34.11839688930947,233438180185
2000-03-17,36.215118408203125,36.215118408203125,34.880769054183915,35.262038803956855,267728113852
2000-03-20,35.07147979736328,35.07147979736328,35.07147979736328,35.07147979736328,21190095663
2000-03-21,37.16801071166992,37.358736594544155,33.92785970775766,33.92785970775766,447638099122
2000-03-22,36.59619903564453,37.73982595833169,36.02438557430095,36.59619903564453,247260900862
2000-03-23,38.3116340637207,38.6929037240945,36.78692335344989,36.97746712994995,280164605464
2000-03-24,37.73982238769531,38.31163207846172,37.35873485444266,38.31163207846172,189561198505
